model,seed,components,quantile,file_id,scored_points,anomaly_points,threshold,average_precision,auroc,point_precision,point_recall,point_f1,tp,fp,tn,fn,reference_event_count,predicted_event_count,matched_reference_event_count,matched_predicted_event_count,missed_reference_event_count,false_predicted_event_count,overlap_event_precision,overlap_event_recall,overlap_event_f1,duration_precision,duration_recall,duration_f1,mean_reference_coverage,median_reference_coverage,mean_fragments_per_reference,false_alarm_events_per_normal_hour,median_detection_delay_seconds,detection_delay_iqr_seconds,events_covered_10pct,events_missed_10pct,event_recall_10pct,events_covered_50pct,events_missed_50pct,event_recall_50pct
persistence,17,persistence,0.995,test3,107874,1535,225130432.0,0.0315719598691884,0.6701594553194805,0.0269230769230769,0.0091205211726384,0.013625304136253,14,506,105833,1521,8,311,4,4,4,307,0.0128617363344051,0.5,0.0250783699059561,0.0269230769230769,0.0091205211726384,0.013625304136253,0.0066724674104044,0.0026455026455026,1.125,10.393176539181296,102.5,135.5,0,8,0.0,0,8,0.0
persistence,17,persistence,0.995,test4,39474,1157,225130432.0,0.0800895841432853,0.7321218645286965,0.046875,0.0077787381158167,0.0133432171979243,9,183,38134,1148,5,116,3,3,2,113,0.0258620689655172,0.6,0.0495867768595041,0.046875,0.0077787381158167,0.0133432171979243,0.0077677318859509,0.0076045627376425,1.2,10.61669754939061,97.0,27.0,0,5,0.0,0,5,0.0
persistence,17,persistence,0.995,test5,92274,2177,225130432.0,0.0493560277989736,0.6821531001479858,0.0491400491400491,0.0091869545245751,0.0154798761609907,20,387,89710,2157,12,255,6,6,6,249,0.0235294117647058,0.5,0.0449438202247191,0.0491400491400491,0.0091869545245751,0.0154798761609907,0.0070415029892941,0.0032679738562091,1.1666666666666667,9.9492768904625,71.5,111.0,0,12,0.0,0,12,0.0
t_minus_contrastive,17,reconstruction+prediction,0.995,test1,43074,629,7.060251235961914,0.9085050332318144,0.9862217653407636,0.4563031709203403,0.9379968203497616,0.6139438085327783,590,703,41742,39,5,374,5,5,0,369,0.0133689839572192,1.0,0.0263852242744063,0.4563031709203403,0.9379968203497616,0.6139438085327783,0.9384239642042506,0.9550561797752808,2.0,31.29697255271528,13.0,12.0,5,0,1.0,5,0,1.0
t_minus_contrastive,17,reconstruction+prediction,0.995,test2,118674,3449,7.060251235961914,0.5341441663786041,0.8797022566246118,0.6500994035785288,0.5688605392867497,0.6067728467604762,1962,1056,114169,1487,20,424,19,19,1,405,0.0448113207547169,0.95,0.0855855855855855,0.6500994035785288,0.5688605392867497,0.6067728467604762,0.5818513664287986,0.6430858035894333,3.95,12.653504013885875,24.0,31.5,18,2,0.9,12,8,0.6
t_minus_contrastive,17,reconstruction+prediction,0.995,test3,107874,1535,7.060251235961914,0.7590338818010476,0.9599381891965996,0.44263431542461,0.8319218241042345,0.5778280542986426,1277,1608,104731,258,8,832,8,8,0,824,0.0096153846153846,1.0,0.019047619047619,0.44263431542461,0.8319218241042345,0.5778280542986426,0.8459906410749826,0.9432953883386368,3.5,27.8956920791055,0.0,4.5,8,0,1.0,7,1,0.875
t_minus_contrastive,17,reconstruction+prediction,0.995,test4,39474,1157,7.060251235961914,0.8089536558422581,0.9693296509405944,0.343329886246122,0.8608470181503889,0.4908822079842287,996,1905,36412,161,5,1365,5,5,0,1360,0.0036630036630036,1.0,0.0072992700729927,0.343329886246122,0.8608470181503889,0.4908822079842287,0.87482231715809,0.8783269961977186,6.4,127.77618289532062,1.0,5.0,5,0,1.0,5,0,1.0
t_minus_contrastive,17,reconstruction+prediction,0.995,test5,92274,2177,7.060251235961914,0.6904614365099525,0.935566023367588,0.5500492287495897,0.7698667891593937,0.6416539050535989,1676,1371,88726,501,12,651,12,12,0,639,0.0184331797235023,1.0,0.0361990950226244,0.5500492287495897,0.7698667891593937,0.6416539050535989,0.8128291848867119,0.9283747221953812,2.9166666666666665,25.532481658656778,5.5,18.0,12,0,1.0,10,2,0.8333333333333334
t_minus_contrastive,2026,reconstruction+prediction,0.995,test1,43074,629,6.900136470794678,0.8699917177557182,0.9739045067393864,0.5515151515151515,0.8680445151033387,0.6744904261890056,546,444,42001,83,5,284,5,5,0,279,0.0176056338028169,1.0,0.0346020761245674,0.5515151515151515,0.8680445151033387,0.6744904261890056,0.8925687010463559,0.9210526315789472,1.4,23.663564613028623,15.0,11.0,5,0,1.0,5,0,1.0
t_minus_contrastive,2026,reconstruction+prediction,0.995,test2,118674,3449,6.900136470794678,0.5160522347240171,0.8556122480497365,0.6686452513966481,0.555233400985793,0.6066846190400761,1915,949,114276,1534,20,449,18,18,2,431,0.0400890868596882,0.9,0.0767590618336887,0.6686452513966481,0.555233400985793,0.6066846190400761,0.5794272442207914,0.6337593264771123,2.85,13.465827728357562,24.5,33.75,18,2,0.9,12,8,0.6
t_minus_contrastive,2026,reconstruction+prediction,0.995,test3,107874,1535,6.900136470794678,0.7392124557428058,0.9632533934479652,0.4675276752767527,0.8254071661237785,0.5969375736160188,1267,1443,104896,268,8,804,8,8,0,796,0.0099502487562189,1.0,0.0197044334975369,0.4675276752767527,0.8254071661237785,0.5969375736160188,0.8367119295903888,0.9302744425385936,2.75,26.94778021233978,0.0,6.75,8,0,1.0,7,1,0.875
t_minus_contrastive,2026,reconstruction+prediction,0.995,test4,39474,1157,6.900136470794678,0.8017379365688743,0.9541087316246816,0.4090714591356439,0.8262748487467588,0.5472238122495707,956,1381,36936,201,5,904,5,5,0,899,0.0055309734513274,1.0,0.011001100110011,0.4090714591356439,0.8262748487467588,0.5472238122495707,0.8442057710722256,0.7945736434108527,4.0,84.46381501683325,1.0,5.0,5,0,1.0,5,0,1.0
t_minus_contrastive,2026,reconstruction+prediction,0.995,test5,92274,2177,6.900136470794678,0.701218317251467,0.9377987137417336,0.6040419161676647,0.7413872301332108,0.6657042689214271,1614,1058,89039,563,12,484,12,12,0,472,0.024793388429752,1.0,0.0483870967741935,0.6040419161676647,0.7413872301332108,0.6657042689214271,0.7862279759055882,0.91189970045415,3.1666666666666665,18.859673463045382,6.0,20.75,12,0,1.0,10,2,0.8333333333333334
t_minus_contrastive,42,reconstruction+prediction,0.995,test1,43074,629,6.900559425354004,0.8744781323120647,0.9825569459476314,0.2081128747795414,0.9379968203497616,0.3406466512702078,590,2245,40200,39,5,179,5,5,0,174,0.0279329608938547,1.0,0.0543478260869565,0.2081128747795414,0.9379968203497616,0.3406466512702078,0.937413849632106,0.9550561797752808,1.6,14.75792201672753,4.0,14.0,5,0,1.0,5,0,1.0
t_minus_contrastive,42,reconstruction+prediction,0.995,test2,118674,3449,6.900559425354004,0.5245910402095608,0.8651809206853283,0.6978873239436619,0.5746593215424761,0.6303068850373669,1982,858,114367,1467,20,358,20,20,0,338,0.0558659217877094,1.0,0.1058201058201058,0.6978873239436619,0.5746593215424761,0.6303068850373669,0.5939885708324527,0.6389645089735834,2.85,10.560208288131916,23.0,42.75,18,2,0.9,12,8,0.6
t_minus_contrastive,42,reconstruction+prediction,0.995,test3,107874,1535,6.900559425354004,0.7577672238642832,0.9609005009576496,0.4970737417089348,0.8299674267100977,0.6217667154709615,1274,1289,105050,261,8,681,8,8,0,673,0.0117474302496328,1.0,0.02322206095791,0.4970737417089348,0.8299674267100977,0.6217667154709615,0.8425608600716721,0.9393653516295026,3.5,22.78373879761893,0.0,6.75,8,0,1.0,7,1,0.875
t_minus_contrastive,42,reconstruction+prediction,0.995,test4,39474,1157,6.900559425354004,0.8394085597012322,0.9725671207228224,0.5289855072463768,0.8833189282627485,0.6617028164454516,1022,910,37407,135,5,626,5,5,0,621,0.0079872204472843,1.0,0.0158478605388272,0.5289855072463768,0.8833189282627485,0.6617028164454516,0.8953108867323494,0.9651162790697676,4.0,58.34485998381919,1.0,5.0,5,0,1.0,5,0,1.0
t_minus_contrastive,42,reconstruction+prediction,0.995,test5,92274,2177,6.900559425354004,0.7090199135949545,0.9492276529666244,0.5963768115942029,0.756086357372531,0.6668017014381202,1646,1114,88983,531,12,499,12,12,0,487,0.0240480961923847,1.0,0.0469667318982387,0.5963768115942029,0.756086357372531,0.6668017014381202,0.7973674456403991,0.9055705865300996,3.25,19.45902749259132,1.5,16.5,12,0,1.0,10,2,0.8333333333333334
t_minus_prediction,17,representation+reconstruction,0.995,test1,43074,629,3.356281518936157,0.7867132137840717,0.9751313820316612,0.0788754392815306,0.9634340222575516,0.1458132820019249,606,7077,35368,23,5,812,5,5,0,807,0.0061576354679802,1.0,0.0122399020807833,0.0788754392815306,0.9634340222575516,0.1458132820019249,0.958946644299352,0.963157894736842,1.8,68.44622452585699,0.0,5.0,5,0,1.0,5,0,1.0
t_minus_prediction,17,representation+reconstruction,0.995,test2,118674,3449,3.356281518936157,0.4534510936250114,0.8483316749956799,0.1213056680161943,0.6949840533487968,0.2065578008531173,2397,17363,97862,1052,20,2851,19,19,1,2832,0.0066643283058575,0.95,0.0132358063392546,0.1213056680161943,0.6949840533487968,0.2065578008531173,0.6613635033846206,0.7745803978450062,3.75,88.48079843783901,24.0,33.0,18,2,0.9,15,5,0.75
t_minus_prediction,17,representation+reconstruction,0.995,test3,107874,1535,3.356281518936157,0.6922918516802625,0.942977597948764,0.1910024906600249,0.7993485342019544,0.3083301922352053,1227,5197,101142,308,8,1052,8,8,0,1044,0.0076045627376425,1.0,0.0150943396226415,0.1910024906600249,0.7993485342019544,0.3083301922352053,0.8077828411180967,0.9219513288217632,2.75,35.343571032264734,0.0,4.0,8,0,1.0,6,2,0.75
t_minus_prediction,17,representation+reconstruction,0.995,test4,39474,1157,3.356281518936157,0.465452131011396,0.8055767845225278,0.0408209291835814,0.9386343993085566,0.0782392565109326,1086,25518,12799,71,5,1019,5,5,0,1014,0.0049067713444553,1.0,0.009765625,0.0408209291835814,0.9386343993085566,0.0782392565109326,0.9449687363659404,0.988593155893536,2.0,95.26841871754053,0.0,3.0,5,0,1.0,5,0,1.0
t_minus_prediction,17,representation+reconstruction,0.995,test5,92274,2177,3.356281518936157,0.5836402801566655,0.9009210784299956,0.0766197650769933,0.847955902618282,0.1405405405405405,1846,22247,67850,331,12,2796,12,12,0,2784,0.0042918454935622,1.0,0.0085470085470085,0.0766197650769933,0.847955902618282,0.1405405405405405,0.8621511797603284,0.9637404580152672,3.9166666666666665,111.24010788372532,1.5,9.25,12,0,1.0,11,1,0.9166666666666666
t_minus_prediction,2026,representation+reconstruction,0.995,test1,43074,629,2.8286702632904053,0.7286171796773666,0.9610316989291856,0.0732831836932783,0.960254372019078,0.1361740502761808,604,7638,34807,25,5,801,5,5,0,796,0.0062421972534332,1.0,0.0124069478908188,0.0732831836932783,0.960254372019078,0.1361740502761808,0.9600123100689124,0.9550561797752808,1.0,67.51325244433973,0.0,4.0,5,0,1.0,5,0,1.0
t_minus_prediction,2026,representation+reconstruction,0.995,test2,118674,3449,2.8286702632904053,0.3673545280997507,0.8372689635371842,0.0833756023332488,0.7625398666280081,0.1503157774412025,2630,28914,86311,819,20,2837,19,19,1,2818,0.0066972153683468,0.95,0.0133006650332516,0.0833756023332488,0.7625398666280081,0.1503157774412025,0.7298626454176451,0.8781878591954023,2.85,88.0433933608158,20.0,28.5,18,2,0.9,15,5,0.75
t_minus_prediction,2026,representation+reconstruction,0.995,test3,107874,1535,2.8286702632904053,0.7217773616614837,0.9537538741642833,0.3181155900922778,0.8534201954397395,0.4634707235096409,1310,2808,103531,225,8,542,8,8,0,534,0.014760147601476,1.0,0.029090909090909,0.3181155900922778,0.8534201954397395,0.4634707235096409,0.8526191611877778,0.9470092852515656,1.75,18.078033459031964,0.5,8.25,8,0,1.0,7,1,0.875
t_minus_prediction,2026,representation+reconstruction,0.995,test4,39474,1157,2.8286702632904053,0.4784877580324433,0.8328493986017431,0.0370585764595651,0.9913569576490924,0.0714463685062912,1147,29804,8513,10,5,1123,5,5,0,1118,0.0044523597506678,1.0,0.0088652482269503,0.0370585764595651,0.9913569576490924,0.0714463685062912,0.9913188475486364,0.9916666666666668,2.0,105.0395385860062,0.0,1.0,5,0,1.0,5,0,1.0
t_minus_prediction,2026,representation+reconstruction,0.995,test5,92274,2177,2.8286702632904053,0.522473264951598,0.90566651767024,0.060361630033884,0.9246669728984842,0.1133254517817936,2013,31336,58761,164,12,2079,12,12,0,2067,0.0057720057720057,1.0,0.0114777618364418,0.060361630033884,0.9246669728984842,0.1133254517817936,0.939676742242488,0.9731049174507368,3.0,82.59098527142967,1.0,3.0,12,0,1.0,12,0,1.0
t_minus_prediction,42,representation+reconstruction,0.995,test1,43074,629,3.3784914016723637,0.7840229759113161,0.973610363809445,0.1507024265644955,0.9379968203497616,0.2596830985915492,590,3325,39120,39,5,632,5,5,0,627,0.0079113924050632,1.0,0.0156985871271585,0.1507024265644955,0.9379968203497616,0.2596830985915492,0.9381956596949838,0.9438202247191012,2.0,53.17940864648369,15.0,11.0,5,0,1.0,5,0,1.0
t_minus_prediction,42,representation+reconstruction,0.995,test2,118674,3449,3.3784914016723637,0.4462572114770523,0.8568769613273814,0.2612035851472471,0.5914757900840824,0.3623767652544631,2040,5770,109455,1409,20,1377,17,17,3,1360,0.0123456790123456,0.85,0.0243378668575518,0.2612035851472471,0.5914757900840824,0.3623767652544631,0.5810539650408042,0.6732330106876386,3.2,42.49077891082665,26.0,35.0,16,4,0.8,12,8,0.6
t_minus_prediction,42,representation+reconstruction,0.995,test3,107874,1535,3.3784914016723637,0.6867459636555476,0.9440489917424372,0.263456090651558,0.7876221498371335,0.3948399738732854,1209,3380,102959,326,8,688,8,8,0,680,0.0116279069767441,1.0,0.0229885057471264,0.263456090651558,0.7876221498371335,0.3948399738732854,0.7867721354970446,0.9073756432246998,2.125,23.020716764310365,0.0,10.0,8,0,1.0,6,2,0.75
t_minus_prediction,42,representation+reconstruction,0.995,test4,39474,1157,3.3784914016723637,0.5879250492636945,0.8866913433717619,0.0760243277848911,0.8210890233362144,0.1391635537977001,950,11546,26771,207,5,1581,5,5,0,1576,0.0031625553447185,1.0,0.0063051702395964,0.0760243277848911,0.8210890233362144,0.1391635537977001,0.833761508244424,0.8091603053435115,4.8,148.0700472375186,7.0,15.0,5,0,1.0,5,0,1.0
t_minus_prediction,42,representation+reconstruction,0.995,test5,92274,2177,3.3784914016723637,0.6656650425634907,0.9418555392621322,0.2810273405136702,0.7790537436839687,0.4130540672187043,1696,4339,85758,481,12,1001,12,12,0,989,0.0119880119880119,1.0,0.0236920039486673,0.2810273405136702,0.7790537436839687,0.4130540672187043,0.8079986168976313,0.9125,2.75,39.51740901472857,7.0,11.0,12,0,1.0,11,1,0.9166666666666666
t_minus_reconstruction,17,representation+prediction,0.995,test1,43074,629,3.326329708099365,0.7474390661249387,0.9667962336370588,0.3637713437268003,0.7790143084260731,0.4959514170040486,490,857,41588,139,5,489,5,5,0,484,0.0102249488752556,1.0,0.020242914979757,0.3637713437268003,0.7790143084260731,0.4959514170040486,0.7832568052353999,0.9105263157894736,3.0,41.05077158675933,18.0,20.0,5,0,1.0,4,1,0.8
t_minus_reconstruction,17,representation+prediction,0.995,test2,118674,3449,3.326329708099365,0.494008760127754,0.8753871322518041,0.6608796296296297,0.4966657002029573,0.5671246482370468,1713,879,114346,1736,20,583,20,20,0,563,0.0343053173241852,1.0,0.066334991708126,0.6608796296296297,0.4966657002029573,0.5671246482370468,0.4944863671328869,0.5655959752321982,5.55,17.589932740290735,37.0,33.75,17,3,0.85,11,9,0.55
t_minus_reconstruction,17,representation+prediction,0.995,test3,107874,1535,3.326329708099365,0.6747808376839136,0.9328505299856432,0.6710923355461678,0.7244299674267101,0.6967418546365914,1112,545,105794,423,8,293,8,8,0,285,0.0273037542662116,1.0,0.0531561461794019,0.6710923355461678,0.7244299674267101,0.6967418546365914,0.7244572781738039,0.8439753832865472,2.625,9.648388643865374,6.0,22.0,8,0,1.0,6,2,0.75
t_minus_reconstruction,17,representation+prediction,0.995,test4,39474,1157,3.326329708099365,0.630901609599766,0.9107327809819412,0.1133700895933838,0.8530682800345721,0.2001419446415898,987,7719,30598,170,5,2400,5,5,0,2395,0.0020833333333333,1.0,0.0041580041580041,0.1133700895933838,0.8530682800345721,0.2001419446415898,0.8618787912463848,0.9045801526717556,5.6,225.01761620168597,8.0,24.0,5,0,1.0,5,0,1.0
t_minus_reconstruction,17,representation+prediction,0.995,test5,92274,2177,3.326329708099365,0.627449846601603,0.9294116371866836,0.555681389203473,0.6761598530087276,0.6100290095317032,1472,1177,88920,705,12,722,12,12,0,710,0.0166204986149584,1.0,0.0326975476839237,0.555681389203473,0.6761598530087276,0.6100290095317032,0.7167268110720278,0.8541666666666667,4.916666666666667,28.3694240651742,12.5,24.5,11,1,0.9166666666666666,9,3,0.75
t_minus_reconstruction,2026,representation+prediction,0.995,test1,43074,629,3.256063222885132,0.7867100399350476,0.9630956436469452,0.4693877551020408,0.8044515103338633,0.5928529584065613,506,572,41873,123,5,416,5,5,0,411,0.0120192307692307,1.0,0.0237529691211401,0.4693877551020408,0.8044515103338633,0.5928529584065613,0.7979471024069,0.9210526315789472,3.0,34.85922959123572,15.0,20.0,5,0,1.0,4,1,0.8
t_minus_reconstruction,2026,representation+prediction,0.995,test2,118674,3449,3.256063222885132,0.464038157342324,0.8522211556662275,0.5927461139896373,0.4975355175413163,0.5409836065573771,1716,1179,114046,1733,20,723,20,20,0,703,0.0276625172890733,1.0,0.053835800807537,0.5927461139896373,0.4975355175413163,0.5409836065573771,0.4790107518014183,0.5688854489164087,4.2,21.96398351052289,33.0,35.5,16,4,0.8,11,9,0.55
t_minus_reconstruction,2026,representation+prediction,0.995,test3,107874,1535,3.256063222885132,0.717681418282532,0.9625499979737226,0.5461716937354988,0.7667752442996743,0.637940379403794,1177,978,105361,358,8,614,8,8,0,606,0.013029315960912,1.0,0.0257234726688102,0.5461716937354988,0.7667752442996743,0.637940379403794,0.7681463598729746,0.8967609587562082,4.25,20.51552111642953,0.0,10.25,8,0,1.0,6,2,0.75
t_minus_reconstruction,2026,representation+prediction,0.995,test4,39474,1157,3.256063222885132,0.7381954272690608,0.9594942174715052,0.4553527380365071,0.797752808988764,0.5797738693467336,923,1104,37213,234,5,720,5,5,0,715,0.0069444444444444,1.0,0.0137931034482758,0.4553527380365071,0.797752808988764,0.5797738693467336,0.7841185065451519,0.7709923664122137,10.0,67.17644909570164,22.0,23.0,5,0,1.0,5,0,1.0
t_minus_reconstruction,2026,representation+prediction,0.995,test5,92274,2177,3.256063222885132,0.6273183016487193,0.914935479455616,0.6118338229122954,0.669728984841525,0.6394736842105262,1458,925,89172,719,12,556,12,12,0,544,0.0215827338129496,1.0,0.0422535211267605,0.6118338229122954,0.669728984841525,0.6394736842105262,0.7066839067726235,0.8178797468354431,4.416666666666667,21.736572804865865,14.5,33.75,11,1,0.9166666666666666,9,3,0.75
t_minus_reconstruction,42,representation+prediction,0.995,test1,43074,629,2.9403038024902344,0.799268517820609,0.9634817788137308,0.5378151260504201,0.8139904610492846,0.6476913345983555,512,440,42005,117,5,312,5,5,0,307,0.016025641025641,1.0,0.0315457413249211,0.5378151260504201,0.8139904610492846,0.6476913345983555,0.8181851976449954,0.9210526315789472,2.8,26.03840263870892,15.0,20.0,5,0,1.0,4,1,0.8
t_minus_reconstruction,42,representation+prediction,0.995,test2,118674,3449,2.9403038024902344,0.4827923069895737,0.8683155996993289,0.6548872180451127,0.5050739344737605,0.5703061057456212,1742,918,114307,1707,20,508,19,19,1,489,0.0374015748031496,0.95,0.0719696969696969,0.6548872180451127,0.5050739344737605,0.5703061057456212,0.4893352136379272,0.5655959752321982,4.15,15.27793447602517,31.0,29.0,16,4,0.8,11,9,0.55
t_minus_reconstruction,42,representation+prediction,0.995,test3,107874,1535,2.9403038024902344,0.7033094049193273,0.9482691225986049,0.5927461139896373,0.7452768729641693,0.6603174603174602,1144,786,105553,391,8,392,8,8,0,384,0.0204081632653061,1.0,0.0399999999999999,0.5927461139896373,0.7452768729641693,0.6603174603174602,0.7466887856846822,0.8704707406607644,2.875,12.999934172787029,5.0,19.75,8,0,1.0,6,2,0.75
t_minus_reconstruction,42,representation+prediction,0.995,test4,39474,1157,2.9403038024902344,0.7601929595285967,0.9690412299759577,0.3975180144115292,0.8582541054451167,0.5433652530779755,993,1505,36812,164,5,943,5,5,0,938,0.0053022269353128,1.0,0.010548523206751,0.3975180144115292,0.8582541054451167,0.5433652530779755,0.865769204970505,0.9049429657794676,8.8,88.1279849675079,7.0,19.0,5,0,1.0,5,0,1.0
t_minus_reconstruction,42,representation+prediction,0.995,test5,92274,2177,2.9403038024902344,0.658026705184899,0.936299533322349,0.650043365134432,0.688562241616904,0.6687486058443006,1499,807,89290,678,12,467,12,12,0,455,0.025695931477516,1.0,0.0501043841336116,0.650043365134432,0.688562241616904,0.6687486058443006,0.7228801113865276,0.8241730279898218,4.416666666666667,18.180405562893323,18.5,48.75,12,0,1.0,9,3,0.75
tcn_autoencoder,17,reconstruction,0.995,test1,43074,629,8.173162460327148,0.9042236789522398,0.9829273120868472,0.3072132848988064,0.9411764705882352,0.4632237871674491,592,1335,41110,37,5,841,5,5,0,836,0.0059453032104637,1.0,0.0118203309692671,0.3072132848988064,0.9411764705882352,0.4632237871674491,0.9425933161555576,0.9550561797752808,2.2,70.90587819531157,6.0,10.0,5,0,1.0,5,0,1.0
tcn_autoencoder,17,reconstruction,0.995,test2,118674,3449,8.173162460327148,0.5322592203768837,0.8733267440177332,0.6434181589695256,0.5937953029863728,0.6176115802171289,2048,1135,114090,1401,20,471,20,20,0,451,0.0424628450106157,1.0,0.0814663951120163,0.6434181589695256,0.5937953029863728,0.6176115802171289,0.6091121872702931,0.6262371615312792,2.95,14.090692124105011,21.0,29.75,18,2,0.9,13,7,0.65
tcn_autoencoder,17,reconstruction,0.995,test3,107874,1535,8.173162460327148,0.7239193938452241,0.965460280628546,0.1929418571015331,0.8690553745928339,0.3157770150313646,1334,5580,100759,201,8,2053,8,8,0,2045,0.0038967364831953,1.0,0.0077632217370208,0.1929418571015331,0.8690553745928339,0.3157770150313646,0.8786761252171815,0.9433155080213904,3.875,69.23142026913926,0.0,6.75,8,0,1.0,7,1,0.875
tcn_autoencoder,17,reconstruction,0.995,test4,39474,1157,8.173162460327148,0.8251437208401854,0.9730502734895716,0.4278481012658228,0.8764044943820225,0.5749929118230792,1014,1356,36961,143,5,972,5,5,0,967,0.0051440329218107,1.0,0.0102354145342886,0.4278481012658228,0.8764044943820225,0.5749929118230792,0.8886999609149543,0.9011406844106464,5.2,90.8526241615993,1.0,5.0,5,0,1.0,5,0,1.0
tcn_autoencoder,17,reconstruction,0.995,test5,92274,2177,8.173162460327148,0.7127148114876295,0.9317533434299048,0.5114413075780089,0.7905374368396877,0.6210754240346446,1721,1644,88453,456,12,800,12,12,0,788,0.015,1.0,0.0295566502463054,0.5114413075780089,0.7905374368396877,0.6210754240346446,0.8253426602166406,0.9093873804232292,3.25,31.48606501881305,4.5,14.25,12,0,1.0,11,1,0.9166666666666666
tcn_autoencoder,2026,reconstruction,0.995,test1,43074,629,8.037345886230469,0.8966111479506992,0.9803093913174086,0.4019539427773901,0.9157392686804452,0.5586808923375364,576,857,41588,53,5,501,5,5,0,496,0.0099800399201596,1.0,0.0197628458498023,0.4019539427773901,0.9157392686804452,0.5586808923375364,0.9268929044119126,0.9550561797752808,2.2,42.06855931205089,9.0,10.0,5,0,1.0,5,0,1.0
tcn_autoencoder,2026,reconstruction,0.995,test2,118674,3449,8.037345886230469,0.5578678705622443,0.8803432793541649,0.6606578115117014,0.6056828066106118,0.6319770080169415,2089,1073,114152,1360,20,461,18,18,2,443,0.0390455531453362,0.9,0.0748440748440748,0.6606578115117014,0.6056828066106118,0.6319770080169415,0.601771555322781,0.5927631578947368,3.5,13.840746365806032,24.0,37.25,18,2,0.9,13,7,0.65
tcn_autoencoder,2026,reconstruction,0.995,test3,107874,1535,8.037345886230469,0.7493796047505601,0.9697546960701828,0.463899546564353,0.8664495114006515,0.6042707860063607,1330,1537,104802,205,8,763,8,8,0,755,0.0104849279161205,1.0,0.0207522697795071,0.463899546564353,0.8664495114006515,0.6042707860063607,0.8778645269929861,0.9432953883386368,2.875,25.559766407432832,0.0,2.25,8,0,1.0,7,1,0.875
tcn_autoencoder,2026,reconstruction,0.995,test4,39474,1157,8.037345886230469,0.8180808275094783,0.9783031824608112,0.4182926829268292,0.8893690579083837,0.5689798175283385,1029,1431,36886,128,5,891,5,5,0,886,0.0056116722783389,1.0,0.0111607142857142,0.4182926829268292,0.8893690579083837,0.5689798175283385,0.9006857460501994,0.8992248062015504,5.0,83.24242503327504,1.0,5.0,5,0,1.0,5,0,1.0
tcn_autoencoder,2026,reconstruction,0.995,test5,92274,2177,8.037345886230469,0.7106170769204141,0.9566160457624272,0.5596816976127321,0.7753789618741387,0.650105911804352,1688,1328,88769,489,12,633,12,12,0,621,0.0189573459715639,1.0,0.0372093023255814,0.5596816976127321,0.7753789618741387,0.650105911804352,0.8141912802743466,0.9112957773697944,3.1666666666666665,24.81325682320166,1.5,13.5,12,0,1.0,11,1,0.9166666666666666
tcn_autoencoder,42,reconstruction,0.995,test1,43074,629,8.36269474029541,0.8570889667259053,0.9675534278813264,0.3795975017349063,0.8696343402225755,0.5285024154589372,547,894,41551,82,5,496,5,5,0,491,0.0100806451612903,1.0,0.0199600798403193,0.3795975017349063,0.8696343402225755,0.5285024154589372,0.8958369715420172,0.9315789473684212,2.0,41.64448109317941,13.0,13.0,5,0,1.0,5,0,1.0
tcn_autoencoder,42,reconstruction,0.995,test2,118674,3449,8.36269474029541,0.5129086272526219,0.854124969230534,0.6189454322501533,0.5853870687155698,0.6016987036209209,2019,1243,113982,1430,20,554,19,19,1,535,0.0342960288808664,0.95,0.0662020905923344,0.6189454322501533,0.5853870687155698,0.6016987036209209,0.604474486347378,0.6606170598911071,2.3,16.715122586244306,22.0,35.5,18,2,0.9,13,7,0.65
tcn_autoencoder,42,reconstruction,0.995,test3,107874,1535,8.36269474029541,0.7279159904489432,0.9673740299484106,0.3873901182176417,0.8325732899022801,0.5287546545304096,1278,2021,104318,257,8,1051,8,8,0,1043,0.0076117982873453,1.0,0.0151085930122757,0.3873901182176417,0.8325732899022801,0.5287546545304096,0.8443227011717486,0.9211835334476844,3.875,35.309717037023105,0.0,9.25,8,0,1.0,7,1,0.875
tcn_autoencoder,42,reconstruction,0.995,test4,39474,1157,8.36269474029541,0.7805350805102996,0.9641821606044956,0.3594384927964536,0.8409680207433017,0.5036231884057971,973,1734,36583,184,5,998,5,5,0,993,0.0050100200400801,1.0,0.0099700897308075,0.3594384927964536,0.8409680207433017,0.5036231884057971,0.8572987680029953,0.8410852713178295,4.6,93.29540412871572,1.0,5.0,5,0,1.0,5,0,1.0
tcn_autoencoder,42,reconstruction,0.995,test5,92274,2177,8.36269474029541,0.682775448803369,0.9276435254650696,0.568089430894309,0.7703261368856225,0.6539286410606356,1677,1275,88822,500,12,619,12,12,0,607,0.0193861066235864,1.0,0.0380348652931854,0.568089430894309,0.7703261368856225,0.6539286410606356,0.8117692753994099,0.9176248912938448,2.583333333333333,24.253859728958787,4.5,18.75,12,0,1.0,10,2,0.8333333333333334
tcn_predictor,17,prediction,0.995,test1,43074,629,6.3046040534973145,0.7764278538465449,0.9691973770975664,0.7379767827529021,0.7074721780604134,0.7224025974025975,445,158,42287,184,5,157,5,5,0,152,0.0318471337579617,1.0,0.0617283950617284,0.7379767827529021,0.7074721780604134,0.7224025974025975,0.7493597859013506,0.9052631578947368,4.6,12.891977853693014,16.0,18.0,5,0,1.0,3,2,0.6
